2026-02-03 00:06:47.345917 -Reason : Allowed Packet : 192.168.0.139 - Packet :{'source_ip': '192.168.0.139', 'destination_ip': '10.10.180.254', 'port': 18709, 'protocol': 'UDP'} 
2026-02-03 00:31:15.303530 -Reason : Allowed Packet : 192.168.210.218 - Packet :{'source_ip': '192.168.210.218', 'destination_ip': '10.10.24.231', 'port': 55191, 'protocol': 'UDP'} 
2026-02-03 00:31:15.320886 -Reason : Allowed Packet : 192.168.3.108 - Packet :{'source_ip': '192.168.3.108', 'destination_ip': '10.10.136.248', 'port': 64907, 'protocol': 'UDP'} 
2026-02-03 00:31:15.370297 -Reason : Allowed Packet : 192.168.127.92 - Packet :{'source_ip': '192.168.127.92', 'destination_ip': '10.10.69.238', 'port': 24596, 'protocol': 'TCP'} 
2026-02-03 00:31:15.576883 -Reason : Allowed Packet : 192.168.2.65 - Packet :{'source_ip': '192.168.2.65', 'destination_ip': '10.10.244.171', 'port': 23414, 'protocol': 'TCP'} 
2026-02-03 00:31:15.576883 -Reason : Allowed Packet : 192.168.220.164 - Packet :{'source_ip': '192.168.220.164', 'destination_ip': '10.10.179.147', 'port': 7650, 'protocol': 'TCP'} 
2026-02-03 00:31:15.578669 -Reason : Allowed Packet : 192.168.189.252 - Packet :{'source_ip': '192.168.189.252', 'destination_ip': '10.10.161.202', 'port': 32426, 'protocol': 'TCP'} 
2026-02-03 00:31:15.579209 -Reason : Allowed Packet : 192.168.224.214 - Packet :{'source_ip': '192.168.224.214', 'destination_ip': '10.10.27.138', 'port': 53020, 'protocol': 'UDP'} 
2026-02-03 00:31:15.618075 -Reason : Allowed Packet : 192.168.23.127 - Packet :{'source_ip': '192.168.23.127', 'destination_ip': '10.10.79.172', 'port': 55843, 'protocol': 'UDP'} 
2026-02-03 00:31:15.797119 -Reason : Allowed Packet : 192.168.145.140 - Packet :{'source_ip': '192.168.145.140', 'destination_ip': '10.10.176.223', 'port': 5040, 'protocol': 'TCP'} 
2026-02-03 00:31:15.834585 -Reason : Allowed Packet : 192.168.123.245 - Packet :{'source_ip': '192.168.123.245', 'destination_ip': '10.10.141.164', 'port': 182, 'protocol': 'TCP'} 
2026-02-03 00:31:15.960786 -Reason : Allowed Packet : 192.168.180.88 - Packet :{'source_ip': '192.168.180.88', 'destination_ip': '10.10.236.180', 'port': 65992, 'protocol': 'UDP'} 
2026-02-03 00:31:15.990779 -Reason : Allowed Packet : 192.168.49.254 - Packet :{'source_ip': '192.168.49.254', 'destination_ip': '10.10.195.173', 'port': 30542, 'protocol': 'UDP'} 
2026-02-03 00:31:16.306220 -Reason : Allowed Packet : 192.168.239.252 - Packet :{'source_ip': '192.168.239.252', 'destination_ip': '10.10.188.243', 'port': 27228, 'protocol': 'UDP'} 
2026-02-03 00:31:16.321623 -Reason : Allowed Packet : 192.168.195.186 - Packet :{'source_ip': '192.168.195.186', 'destination_ip': '10.10.64.230', 'port': 11474, 'protocol': 'ICMP'} 
2026-02-03 00:31:16.371720 -Reason : Allowed Packet : 192.168.155.15 - Packet :{'source_ip': '192.168.155.15', 'destination_ip': '10.10.54.171', 'port': 30699, 'protocol': 'TCP'} 
2026-02-03 00:31:16.580010 -Reason : Allowed Packet : 192.168.90.22 - Packet :{'source_ip': '192.168.90.22', 'destination_ip': '10.10.8.119', 'port': 34167, 'protocol': 'TCP'} 
2026-02-03 00:31:16.580526 -Reason : Allowed Packet : 192.168.147.217 - Packet :{'source_ip': '192.168.147.217', 'destination_ip': '10.10.152.87', 'port': 54071, 'protocol': 'UDP'} 
2026-02-03 00:31:16.586719 -Reason : Allowed Packet : 192.168.103.62 - Packet :{'source_ip': '192.168.103.62', 'destination_ip': '10.10.182.62', 'port': 43711, 'protocol': 'TCP'} 
2026-02-03 00:31:16.621144 -Reason : Allowed Packet : 192.168.20.121 - Packet :{'source_ip': '192.168.20.121', 'destination_ip': '10.10.200.44', 'port': 64399, 'protocol': 'TCP'} 
2026-02-03 00:31:16.803076 -Reason : Allowed Packet : 192.168.212.145 - Packet :{'source_ip': '192.168.212.145', 'destination_ip': '10.10.222.233', 'port': 32124, 'protocol': 'ICMP'} 
2026-02-03 00:31:16.836806 -Reason : Allowed Packet : 192.168.210.23 - Packet :{'source_ip': '192.168.210.23', 'destination_ip': '10.10.242.241', 'port': 46549, 'protocol': 'TCP'} 
2026-02-03 00:31:16.966031 -Reason : Allowed Packet : 192.168.49.225 - Packet :{'source_ip': '192.168.49.225', 'destination_ip': '10.10.134.38', 'port': 58831, 'protocol': 'ICMP'} 
2026-02-03 00:31:16.993482 -Reason : Allowed Packet : 192.168.105.238 - Packet :{'source_ip': '192.168.105.238', 'destination_ip': '10.10.150.155', 'port': 47163, 'protocol': 'TCP'} 
2026-02-03 00:31:17.308311 -Reason : Allowed Packet : 192.168.152.117 - Packet :{'source_ip': '192.168.152.117', 'destination_ip': '10.10.225.197', 'port': 3362, 'protocol': 'UDP'} 
2026-02-03 00:31:17.323880 -Reason : Allowed Packet : 192.168.159.237 - Packet :{'source_ip': '192.168.159.237', 'destination_ip': '10.10.70.15', 'port': 26475, 'protocol': 'ICMP'} 
2026-02-03 00:31:17.375052 -Reason : Allowed Packet : 192.168.88.224 - Packet :{'source_ip': '192.168.88.224', 'destination_ip': '10.10.212.215', 'port': 3758, 'protocol': 'TCP'} 
2026-02-03 00:31:17.582902 -Reason : Allowed Packet : 192.168.124.52 - Packet :{'source_ip': '192.168.124.52', 'destination_ip': '10.10.83.200', 'port': 35590, 'protocol': 'ICMP'} 
2026-02-03 00:31:17.584469 -Reason : Allowed Packet : 192.168.70.149 - Packet :{'source_ip': '192.168.70.149', 'destination_ip': '10.10.75.29', 'port': 35032, 'protocol': 'ICMP'} 
2026-02-03 00:31:17.589618 -Reason : Allowed Packet : 192.168.189.21 - Packet :{'source_ip': '192.168.189.21', 'destination_ip': '10.10.214.228', 'port': 62366, 'protocol': 'TCP'} 
2026-02-03 00:31:17.592644 -Reason : Allowed Packet : 192.168.5.108 - Packet :{'source_ip': '192.168.5.108', 'destination_ip': '10.10.245.69', 'port': 23182, 'protocol': 'UDP'} 
2026-02-03 00:31:17.626133 -Reason : Allowed Packet : 192.168.38.32 - Packet :{'source_ip': '192.168.38.32', 'destination_ip': '10.10.105.39', 'port': 46300, 'protocol': 'TCP'} 
2026-02-03 00:31:17.812305 -Reason : Allowed Packet : 192.168.170.117 - Packet :{'source_ip': '192.168.170.117', 'destination_ip': '10.10.48.159', 'port': 41956, 'protocol': 'TCP'} 
2026-02-03 00:31:17.844750 -Reason : Allowed Packet : 192.168.87.162 - Packet :{'source_ip': '192.168.87.162', 'destination_ip': '10.10.157.58', 'port': 31868, 'protocol': 'UDP'} 
2026-02-03 00:31:17.970922 -Reason : Allowed Packet : 192.168.224.199 - Packet :{'source_ip': '192.168.224.199', 'destination_ip': '10.10.171.64', 'port': 10221, 'protocol': 'TCP'} 
2026-02-03 00:31:17.998148 -Reason : Allowed Packet : 192.168.145.59 - Packet :{'source_ip': '192.168.145.59', 'destination_ip': '10.10.228.187', 'port': 63872, 'protocol': 'ICMP'} 
2026-02-03 00:31:18.309470 -Reason : Allowed Packet : 192.168.96.106 - Packet :{'source_ip': '192.168.96.106', 'destination_ip': '10.10.180.121', 'port': 46382, 'protocol': 'TCP'} 
2026-02-03 00:31:18.326823 -Reason : Allowed Packet : 192.168.211.140 - Packet :{'source_ip': '192.168.211.140', 'destination_ip': '10.10.241.167', 'port': 55135, 'protocol': 'ICMP'} 
2026-02-03 00:31:18.389302 -Reason : Allowed Packet : 192.168.206.254 - Packet :{'source_ip': '192.168.206.254', 'destination_ip': '10.10.62.245', 'port': 33621, 'protocol': 'TCP'} 
2026-02-03 00:31:18.590032 -Reason : Allowed Packet : 192.168.235.142 - Packet :{'source_ip': '192.168.235.142', 'destination_ip': '10.10.180.10', 'port': 37218, 'protocol': 'TCP'} 
2026-02-03 00:31:18.594652 -Reason : Allowed Packet : 192.168.248.42 - Packet :{'source_ip': '192.168.248.42', 'destination_ip': '10.10.246.49', 'port': 14121, 'protocol': 'UDP'} 
2026-02-03 00:31:18.598734 -Reason : Allowed Packet : 192.168.187.104 - Packet :{'source_ip': '192.168.187.104', 'destination_ip': '10.10.36.79', 'port': 6972, 'protocol': 'TCP'} 
2026-02-03 00:31:18.600739 -Reason : Allowed Packet : 192.168.230.172 - Packet :{'source_ip': '192.168.230.172', 'destination_ip': '10.10.157.202', 'port': 24211, 'protocol': 'TCP'} 
2026-02-03 00:31:18.629388 -Reason : Allowed Packet : 192.168.232.112 - Packet :{'source_ip': '192.168.232.112', 'destination_ip': '10.10.70.233', 'port': 21414, 'protocol': 'ICMP'} 
2026-02-03 00:31:18.829263 -Reason : Allowed Packet : 192.168.133.197 - Packet :{'source_ip': '192.168.133.197', 'destination_ip': '10.10.144.142', 'port': 31626, 'protocol': 'TCP'} 
2026-02-03 00:31:18.852173 -Reason : Allowed Packet : 192.168.78.82 - Packet :{'source_ip': '192.168.78.82', 'destination_ip': '10.10.73.66', 'port': 35279, 'protocol': 'TCP'} 
2026-02-03 00:31:18.975514 -Reason : Allowed Packet : 192.168.36.0 - Packet :{'source_ip': '192.168.36.0', 'destination_ip': '10.10.222.146', 'port': 40238, 'protocol': 'TCP'} 
2026-02-03 00:31:19.002888 -Reason : Allowed Packet : 192.168.235.118 - Packet :{'source_ip': '192.168.235.118', 'destination_ip': '10.10.254.91', 'port': 51188, 'protocol': 'TCP'} 
2026-02-03 00:31:19.314310 -Reason : Allowed Packet : 192.168.122.38 - Packet :{'source_ip': '192.168.122.38', 'destination_ip': '10.10.221.114', 'port': 15666, 'protocol': 'TCP'} 
2026-02-03 00:31:19.330011 -Reason : Allowed Packet : 192.168.138.208 - Packet :{'source_ip': '192.168.138.208', 'destination_ip': '10.10.251.203', 'port': 18268, 'protocol': 'ICMP'} 
2026-02-03 00:31:19.395040 -Reason : Allowed Packet : 192.168.58.179 - Packet :{'source_ip': '192.168.58.179', 'destination_ip': '10.10.254.65', 'port': 53866, 'protocol': 'TCP'} 
2026-02-03 00:31:19.599967 -Reason : Allowed Packet : 192.168.173.7 - Packet :{'source_ip': '192.168.173.7', 'destination_ip': '10.10.237.238', 'port': 61010, 'protocol': 'UDP'} 

2026-02-03 00:31:19.606902 -Reason : Allowed Packet : 192.168.140.188 - Packet :{'source_ip': '192.168.140.188', 'destination_ip': '10.10.73.110', 'port': 51931, 'protocol': 'ICMP'} 
2026-02-03 00:31:19.607917 -Reason : Allowed Packet : 192.168.182.4 - Packet :{'source_ip': '192.168.182.4', 'destination_ip': '10.10.29.193', 'port': 18246, 'protocol': 'ICMP'} 
2026-02-03 00:31:19.633712 -Reason : Allowed Packet : 192.168.227.95 - Packet :{'source_ip': '192.168.227.95', 'destination_ip': '10.10.245.17', 'port': 12658, 'protocol': 'TCP'} 
2026-02-03 00:31:19.830972 -Reason : Allowed Packet : 192.168.182.171 - Packet :{'source_ip': '192.168.182.171', 'destination_ip': '10.10.72.145', 'port': 52733, 'protocol': 'ICMP'} 
2026-02-03 00:31:19.859118 -Reason : Allowed Packet : 192.168.204.247 - Packet :{'source_ip': '192.168.204.247', 'destination_ip': '10.10.58.111', 'port': 28957, 'protocol': 'TCP'} 
2026-02-03 00:31:19.981459 -Reason : Allowed Packet : 192.168.117.74 - Packet :{'source_ip': '192.168.117.74', 'destination_ip': '10.10.98.107', 'port': 19532, 'protocol': 'TCP'} 
2026-02-03 00:31:20.004707 -Reason : Allowed Packet : 192.168.154.100 - Packet :{'source_ip': '192.168.154.100', 'destination_ip': '10.10.22.114', 'port': 1228, 'protocol': 'ICMP'} 
2026-02-03 00:31:20.318058 -Reason : Allowed Packet : 192.168.10.103 - Packet :{'source_ip': '192.168.10.103', 'destination_ip': '10.10.179.33', 'port': 1490, 'protocol': 'ICMP'} 
2026-02-03 00:31:20.334684 -Reason : Allowed Packet : 192.168.71.244 - Packet :{'source_ip': '192.168.71.244', 'destination_ip': '10.10.39.158', 'port': 61345, 'protocol': 'ICMP'} 
2026-02-03 00:31:20.399037 -Reason : Allowed Packet : 192.168.247.159 - Packet :{'source_ip': '192.168.247.159', 'destination_ip': '10.10.40.161', 'port': 31934, 'protocol': 'UDP'} 
2026-02-03 00:31:20.614145 -Reason : Allowed Packet : 192.168.156.19 - Packet :{'source_ip': '192.168.156.19', 'destination_ip': '10.10.179.8', 'port': 19005, 'protocol': 'ICMP'} 
2026-02-03 00:31:20.615146 -Reason : Allowed Packet : 192.168.40.254 - Packet :{'source_ip': '192.168.40.254', 'destination_ip': '10.10.7.254', 'port': 20504, 'protocol': 'UDP'} 
2026-02-03 00:31:20.616732 -Reason : Allowed Packet : 192.168.153.227 - Packet :{'source_ip': '192.168.153.227', 'destination_ip': '10.10.151.106', 'port': 1882, 'protocol': 'TCP'} 
2026-02-03 00:31:20.620830 -Reason : Allowed Packet : 192.168.73.1 - Packet :{'source_ip': '192.168.73.1', 'destination_ip': '10.10.189.234', 'port': 32462, 'protocol': 'ICMP'} 
2026-02-03 00:31:20.639117 -Reason : Allowed Packet : 192.168.110.249 - Packet :{'source_ip': '192.168.110.249', 'destination_ip': '10.10.36.209', 'port': 58197, 'protocol': 'ICMP'} 
2026-02-03 00:31:20.835155 -Reason : Allowed Packet : 192.168.153.187 - Packet :{'source_ip': '192.168.153.187', 'destination_ip': '10.10.222.34', 'port': 3301, 'protocol': 'ICMP'} 
2026-02-03 00:31:20.863124 -Reason : Allowed Packet : 192.168.25.111 - Packet :{'source_ip': '192.168.25.111', 'destination_ip': '10.10.5.22', 'port': 59263, 'protocol': 'TCP'} 
2026-02-03 00:31:20.985019 -Reason : Allowed Packet : 192.168.49.29 - Packet :{'source_ip': '192.168.49.29', 'destination_ip': '10.10.91.109', 'port': 26600, 'protocol': 'TCP'} 
2026-02-03 00:31:21.013694 -Reason : Allowed Packet : 192.168.90.23 - Packet :{'source_ip': '192.168.90.23', 'destination_ip': '10.10.39.78', 'port': 58901, 'protocol': 'UDP'} 
2026-02-03 00:31:21.321716 -Reason : Allowed Packet : 192.168.172.124 - Packet :{'source_ip': '192.168.172.124', 'destination_ip': '10.10.144.244', 'port': 60121, 'protocol': 'TCP'} 
2026-02-03 00:31:21.338666 -Reason : Allowed Packet : 192.168.156.116 - Packet :{'source_ip': '192.168.156.116', 'destination_ip': '10.10.196.116', 'port': 47532, 'protocol': 'TCP'} 
2026-02-03 00:31:21.406521 -Reason : Allowed Packet : 192.168.57.180 - Packet :{'source_ip': '192.168.57.180', 'destination_ip': '10.10.59.173', 'port': 32495, 'protocol': 'ICMP'} 
2026-02-03 00:31:21.619918 -Reason : Allowed Packet : 192.168.93.106 - Packet :{'source_ip': '192.168.93.106', 'destination_ip': '10.10.141.172', 'port': 7240, 'protocol': 'ICMP'} 
2026-02-03 00:31:21.620971 -Reason : Allowed Packet : 192.168.70.19 - Packet :{'source_ip': '192.168.70.19', 'destination_ip': '10.10.219.97', 'port': 31096, 'protocol': 'TCP'} 
2026-02-03 00:31:21.623211 -Reason : Allowed Packet : 192.168.119.206 - Packet :{'source_ip': '192.168.119.206', 'destination_ip': '10.10.13.1', 'port': 62441, 'protocol': 'TCP'} 
2026-02-03 00:31:21.625152 -Reason : Allowed Packet : 192.168.101.210 - Packet :{'source_ip': '192.168.101.210', 'destination_ip': '10.10.242.188', 'port': 61402, 'protocol': 'ICMP'} 
2026-02-03 00:31:21.644370 -Reason : Allowed Packet : 192.168.85.163 - Packet :{'source_ip': '192.168.85.163', 'destination_ip': '10.10.69.253', 'port': 22997, 'protocol': 'TCP'} 
2026-02-03 00:31:21.841157 -Reason : Allowed Packet : 192.168.209.142 - Packet :{'source_ip': '192.168.209.142', 'destination_ip': '10.10.218.93', 'port': 32408, 'protocol': 'ICMP'} 
2026-02-03 00:31:21.867901 -Reason : Allowed Packet : 192.168.155.252 - Packet :{'source_ip': '192.168.155.252', 'destination_ip': '10.10.109.242', 'port': 4276, 'protocol': 'TCP'} 
2026-02-03 00:31:21.991077 -Reason : Allowed Packet : 192.168.83.250 - Packet :{'source_ip': '192.168.83.250', 'destination_ip': '10.10.99.96', 'port': 57245, 'protocol': 'UDP'} 
2026-02-03 00:31:22.021083 -Reason : Allowed Packet : 192.168.141.15 - Packet :{'source_ip': '192.168.141.15', 'destination_ip': '10.10.187.36', 'port': 9366, 'protocol': 'UDP'} 
2026-02-03 00:31:22.325153 -Reason : Allowed Packet : 192.168.67.11 - Packet :{'source_ip': '192.168.67.11', 'destination_ip': '10.10.122.155', 'port': 16636, 'protocol': 'UDP'} 
2026-02-03 00:31:22.341725 -Reason : Allowed Packet : 192.168.235.69 - Packet :{'source_ip': '192.168.235.69', 'destination_ip': '10.10.101.61', 'port': 16802, 'protocol': 'UDP'} 
2026-02-03 00:31:22.411661 -Reason : Allowed Packet : 192.168.193.27 - Packet :{'source_ip': '192.168.193.27', 'destination_ip': '10.10.59.130', 'port': 6147, 'protocol': 'TCP'} 
2026-02-03 00:31:22.623617 -Reason : Allowed Packet : 192.168.224.37 - Packet :{'source_ip': '192.168.224.37', 'destination_ip': '10.10.156.128', 'port': 1141, 'protocol': 'UDP'} 
2026-02-03 00:31:22.625204 -Reason : Allowed Packet : 192.168.114.234 - Packet :{'source_ip': '192.168.114.234', 'destination_ip': '10.10.158.30', 'port': 64679, 'protocol': 'UDP'} 
2026-02-03 00:31:22.629451 -Reason : Allowed Packet : 192.168.125.196 - Packet :{'source_ip': '192.168.125.196', 'destination_ip': '10.10.12.142', 'port': 8950, 'protocol': 'TCP'} 
2026-02-03 00:31:22.630461 -Reason : Allowed Packet : 192.168.231.200 - Packet :{'source_ip': '192.168.231.200', 'destination_ip': '10.10.19.110', 'port': 13642, 'protocol': 'TCP'} 
2026-02-03 00:31:22.654413 -Reason : Allowed Packet : 192.168.90.86 - Packet :{'source_ip': '192.168.90.86', 'destination_ip': '10.10.0.14', 'port': 16938, 'protocol': 'UDP'} 
2026-02-03 00:31:22.844944 -Reason : Allowed Packet : 192.168.163.37 - Packet :{'source_ip': '192.168.163.37', 'destination_ip': '10.10.46.250', 'port': 16130, 'protocol': 'TCP'} 
2026-02-03 00:31:22.873366 -Reason : Allowed Packet : 192.168.159.42 - Packet :{'source_ip': '192.168.159.42', 'destination_ip': '10.10.174.137', 'port': 54481, 'protocol': 'TCP'} 
2026-02-03 00:31:22.995259 -Reason : Allowed Packet : 192.168.218.154 - Packet :{'source_ip': '192.168.218.154', 'destination_ip': '10.10.253.116', 'port': 36617, 'protocol': 'ICMP'} 
2026-02-03 00:31:23.027542 -Reason : Allowed Packet : 192.168.19.246 - Packet :{'source_ip': '192.168.19.246', 'destination_ip': '10.10.108.161', 'port': 12790, 'protocol': 'UDP'} 
2026-02-03 00:31:23.331130 -Reason : Allowed Packet : 192.168.214.8 - Packet :{'source_ip': '192.168.214.8', 'destination_ip': '10.10.106.84', 'port': 35809, 'protocol': 'UDP'} 
2026-02-03 00:31:23.346765 -Reason : Allowed Packet : 192.168.238.211 - Packet :{'source_ip': '192.168.238.211', 'destination_ip': '10.10.144.232', 'port': 57801, 'protocol': 'TCP'} 
2026-02-03 00:31:23.412998 -Reason : Allowed Packet : 192.168.89.230 - Packet :{'source_ip': '192.168.89.230', 'destination_ip': '10.10.152.104', 'port': 38728, 'protocol': 'UDP'} 
2026-02-03 00:31:23.632006 -Reason : Allowed Packet : 192.168.93.214 - Packet :{'source_ip': '192.168.93.214', 'destination_ip': '10.10.97.120', 'port': 1660, 'protocol': 'TCP'} 
2026-02-03 00:31:23.633040 -Reason : Allowed Packet : 192.168.143.196 - Packet :{'source_ip': '192.168.143.196', 'destination_ip': '10.10.224.7', 'port': 2501, 'protocol': 'UDP'} 
2026-02-03 00:31:23.634576 -Reason : Allowed Packet : 192.168.104.104 - Packet :{'source_ip': '192.168.104.104', 'destination_ip': '10.10.175.79', 'port': 37115, 'protocol': 'ICMP'} 
2026-02-03 00:31:23.637301 -Reason : Allowed Packet : 192.168.226.50 - Packet :{'source_ip': '192.168.226.50', 'destination_ip': '10.10.182.246', 'port': 12334, 'protocol': 'UDP'} 
2026-02-03 00:31:23.669181 -Reason : Allowed Packet : 192.168.166.80 - Packet :{'source_ip': '192.168.166.80', 'destination_ip': '10.10.246.198', 'port': 63356, 'protocol': 'TCP'} 
2026-02-03 00:31:23.848813 -Reason : Allowed Packet : 192.168.208.194 - Packet :{'source_ip': '192.168.208.194', 'destination_ip': '10.10.112.195', 'port': 26349, 'protocol': 'UDP'} 
2026-02-03 00:31:23.881497 -Reason : Allowed Packet : 192.168.224.155 - Packet :{'source_ip': '192.168.224.155', 'destination_ip': '10.10.40.168', 'port': 10249, 'protocol': 'TCP'} 
2026-02-03 00:31:23.999916 -Reason : Allowed Packet : 192.168.140.100 - Packet :{'source_ip': '192.168.140.100', 'destination_ip': '10.10.103.202', 'port': 63805, 'protocol': 'ICMP'} 
2026-02-03 00:31:24.031441 -Reason : Allowed Packet : 192.168.167.135 - Packet :{'source_ip': '192.168.167.135', 'destination_ip': '10.10.243.82', 'port': 44430, 'protocol': 'TCP'} 
2026-02-03 00:31:24.334756 -Reason : Allowed Packet : 192.168.248.249 - Packet :{'source_ip': '192.168.248.249', 'destination_ip': '10.10.27.167', 'port': 43197, 'protocol': 'UDP'} 
2026-02-03 00:31:24.352561 -Reason : Allowed Packet : 192.168.221.231 - Packet :{'source_ip': '192.168.221.231', 'destination_ip': '10.10.200.42', 'port': 53582, 'protocol': 'TCP'} 
2026-02-03 00:31:24.418437 -Reason : Allowed Packet : 192.168.84.64 - Packet :{'source_ip': '192.168.84.64', 'destination_ip': '10.10.145.9', 'port': 40011, 'protocol': 'ICMP'} 
2026-02-03 00:31:24.637766 -Reason : Allowed Packet : 192.168.142.228 - Packet :{'source_ip': '192.168.142.228', 'destination_ip': '10.10.192.88', 'port': 13924, 'protocol': 'ICMP'} 
