2026-02-03 00:06:47.344910 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.0.139', 'destination_ip': '10.10.180.254', 'port': 18709, 'protocol': 'UDP'} 
2026-02-03 00:29:43.636907 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.211.133', 'destination_ip': '10.10.184.239', 'port': 29222, 'protocol': 'UDP'} 
2026-02-03 00:29:43.887901 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.51.40', 'destination_ip': '10.10.245.68', 'port': 17071, 'protocol': 'ICMP'} 
2026-02-03 00:29:43.900243 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.231.46', 'destination_ip': '10.10.238.69', 'port': 59605, 'protocol': 'ICMP'} 
2026-02-03 00:29:43.992617 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.34.239', 'destination_ip': '10.10.194.35', 'port': 32912, 'protocol': 'TCP'} 
2026-02-03 00:29:44.066455 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.226.109', 'destination_ip': '10.10.170.75', 'port': 46325, 'protocol': 'ICMP'} 
2026-02-03 00:29:44.088939 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.232.162', 'destination_ip': '10.10.202.221', 'port': 4348, 'protocol': 'UDP'} 
2026-02-03 00:29:44.102741 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.120.41', 'destination_ip': '10.10.18.156', 'port': 51244, 'protocol': 'ICMP'} 
2026-02-03 00:29:44.125496 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.179.113', 'destination_ip': '10.10.180.18', 'port': 46627, 'protocol': 'UDP'} 
2026-02-03 00:29:44.144871 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.95.103', 'destination_ip': '10.10.231.47', 'port': 46066, 'protocol': 'UDP'} 
2026-02-03 00:29:44.214366 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.169.159', 'destination_ip': '10.10.193.233', 'port': 12832, 'protocol': 'ICMP'} 
2026-02-03 00:29:44.241839 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.115.229', 'destination_ip': '10.10.75.93', 'port': 53933, 'protocol': 'TCP'} 
2026-02-03 00:29:44.412148 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.244.175', 'destination_ip': '10.10.38.134', 'port': 21082, 'protocol': 'UDP'} 
2026-02-03 00:29:44.640456 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.33.238', 'destination_ip': '10.10.86.92', 'port': 28637, 'protocol': 'UDP'} 
2026-02-03 00:29:44.890811 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.252.26', 'destination_ip': '10.10.226.234', 'port': 54656, 'protocol': 'TCP'} 
2026-02-03 00:29:44.904191 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.92.167', 'destination_ip': '10.10.219.134', 'port': 65213, 'protocol': 'UDP'} 
2026-02-03 00:29:44.996190 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.191.128', 'destination_ip': '10.10.185.64', 'port': 21215, 'protocol': 'ICMP'} 
2026-02-03 00:29:45.072305 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.198.226', 'destination_ip': '10.10.203.74', 'port': 57574, 'protocol': 'UDP'} 
2026-02-03 00:29:45.093748 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.143.171', 'destination_ip': '10.10.236.60', 'port': 21969, 'protocol': 'TCP'} 
2026-02-03 00:29:45.105148 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.82.58', 'destination_ip': '10.10.60.242', 'port': 20447, 'protocol': 'UDP'} 
2026-02-03 00:29:45.130051 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.220.221', 'destination_ip': '10.10.220.246', 'port': 29248, 'protocol': 'TCP'} 
2026-02-03 00:29:45.151046 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.50.64', 'destination_ip': '10.10.126.87', 'port': 4398, 'protocol': 'ICMP'} 
2026-02-03 00:29:45.218306 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.193.193', 'destination_ip': '10.10.223.11', 'port': 51988, 'protocol': 'TCP'} 
2026-02-03 00:29:45.248263 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.10.232', 'destination_ip': '10.10.216.16', 'port': 992, 'protocol': 'TCP'} 
2026-02-03 00:29:45.422009 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.61.75', 'destination_ip': '10.10.126.244', 'port': 38838, 'protocol': 'UDP'} 
2026-02-03 00:29:45.644248 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.127.42', 'destination_ip': '10.10.72.241', 'port': 29860, 'protocol': 'TCP'} 
2026-02-03 00:29:45.895191 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.80.183', 'destination_ip': '10.10.119.208', 'port': 2960, 'protocol': 'UDP'} 
2026-02-03 00:29:45.909256 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.131.133', 'destination_ip': '10.10.90.210', 'port': 66149, 'protocol': 'UDP'} 
2026-02-03 00:29:46.001954 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.178.26', 'destination_ip': '10.10.185.39', 'port': 13936, 'protocol': 'UDP'} 
2026-02-03 00:29:46.077639 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.83.157', 'destination_ip': '10.10.77.144', 'port': 8730, 'protocol': 'TCP'} 
2026-02-03 00:29:46.097867 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.12.205', 'destination_ip': '10.10.45.175', 'port': 15986, 'protocol': 'ICMP'} 
2026-02-03 00:29:46.109299 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.103.57', 'destination_ip': '10.10.242.250', 'port': 27254, 'protocol': 'UDP'} 
2026-02-03 00:29:46.133418 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.85.49', 'destination_ip': '10.10.98.253', 'port': 31919, 'protocol': 'ICMP'} 
2026-02-03 00:29:46.155020 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.74.35', 'destination_ip': '10.10.243.8', 'port': 41566, 'protocol': 'TCP'} 
2026-02-03 00:29:46.227008 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.36.9', 'destination_ip': '10.10.2.97', 'port': 34385, 'protocol': 'TCP'} 
2026-02-03 00:29:46.260301 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.206.201', 'destination_ip': '10.10.226.26', 'port': 61327, 'protocol': 'UDP'} 
2026-02-03 00:29:46.430531 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.202.151', 'destination_ip': '10.10.205.24', 'port': 59623, 'protocol': 'TCP'} 
2026-02-03 00:29:46.649015 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.104.236', 'destination_ip': '10.10.10.109', 'port': 17258, 'protocol': 'UDP'} 
2026-02-03 00:29:46.900872 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.98.105', 'destination_ip': '10.10.250.209', 'port': 2564, 'protocol': 'UDP'} 
2026-02-03 00:29:46.911657 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.39.37', 'destination_ip': '10.10.159.117', 'port': 11318, 'protocol': 'UDP'} 
2026-02-03 00:29:47.006892 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.140.201', 'destination_ip': '10.10.120.110', 'port': 31276, 'protocol': 'UDP'} 
2026-02-03 00:29:47.081636 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.251.240', 'destination_ip': '10.10.86.120', 'port': 34353, 'protocol': 'UDP'} 
2026-02-03 00:29:47.102920 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.15.142', 'destination_ip': '10.10.15.253', 'port': 35890, 'protocol': 'ICMP'} 
2026-02-03 00:29:47.116472 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.83.193', 'destination_ip': '10.10.116.105', 'port': 55125, 'protocol': 'TCP'} 
2026-02-03 00:29:47.137248 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.245.62', 'destination_ip': '10.10.214.123', 'port': 40532, 'protocol': 'TCP'} 
2026-02-03 00:29:47.159726 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.151.225', 'destination_ip': '10.10.244.118', 'port': 10024, 'protocol': 'TCP'} 
2026-02-03 00:29:47.231481 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.246.239', 'destination_ip': '10.10.175.206', 'port': 58165, 'protocol': 'TCP'} 
2026-02-03 00:29:47.264908 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.111.32', 'destination_ip': '10.10.27.210', 'port': 39033, 'protocol': 'UDP'} 
2026-02-03 00:29:47.436885 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.43.157', 'destination_ip': '10.10.169.192', 'port': 721, 'protocol': 'ICMP'} 
2026-02-03 00:29:47.655429 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.176.98', 'destination_ip': '10.10.164.214', 'port': 4425, 'protocol': 'UDP'} 
2026-02-03 00:29:47.903263 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.226.52', 'destination_ip': '10.10.100.249', 'port': 3360, 'protocol': 'ICMP'} 
2026-02-03 00:29:47.916461 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.41.41', 'destination_ip': '10.10.25.167', 'port': 12395, 'protocol': 'ICMP'} 
2026-02-03 00:29:48.017213 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.175.254', 'destination_ip': '10.10.115.73', 'port': 9376, 'protocol': 'TCP'} 
2026-02-03 00:29:48.093772 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.181.44', 'destination_ip': '10.10.152.70', 'port': 65158, 'protocol': 'TCP'} 
2026-02-03 00:29:48.122427 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.55.199', 'destination_ip': '10.10.14.206', 'port': 31845, 'protocol': 'UDP'} 
2026-02-03 00:29:48.132578 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.112.127', 'destination_ip': '10.10.51.176', 'port': 63, 'protocol': 'ICMP'} 
2026-02-03 00:29:48.149118 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.245.12', 'destination_ip': '10.10.76.148', 'port': 35366, 'protocol': 'UDP'} 
2026-02-03 00:29:48.163587 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.113.69', 'destination_ip': '10.10.211.1', 'port': 45128, 'protocol': 'TCP'} 
2026-02-03 00:29:48.241806 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.209.93', 'destination_ip': '10.10.188.11', 'port': 49709, 'protocol': 'TCP'} 
2026-02-03 00:29:48.279842 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.214.47', 'destination_ip': '10.10.199.125', 'port': 63553, 'protocol': 'UDP'} 
2026-02-03 00:29:48.446054 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.127.210', 'destination_ip': '10.10.55.70', 'port': 24077, 'protocol': 'TCP'} 
2026-02-03 00:29:48.659260 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.47.9', 'destination_ip': '10.10.138.149', 'port': 55993, 'protocol': 'UDP'} 
2026-02-03 00:29:48.909498 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.39.252', 'destination_ip': '10.10.84.77', 'port': 29843, 'protocol': 'TCP'} 
2026-02-03 00:29:48.924704 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.210.102', 'destination_ip': '10.10.95.143', 'port': 21940, 'protocol': 'TCP'} 
2026-02-03 00:29:49.020865 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.192.83', 'destination_ip': '10.10.228.155', 'port': 61544, 'protocol': 'UDP'} 
2026-02-03 00:29:49.107473 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.19.252', 'destination_ip': '10.10.191.116', 'port': 66049, 'protocol': 'UDP'} 
2026-02-03 00:29:49.132827 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.82.66', 'destination_ip': '10.10.129.49', 'port': 47142, 'protocol': 'ICMP'} 
2026-02-03 00:29:49.141527 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.82.242', 'destination_ip': '10.10.87.184', 'port': 27541, 'protocol': 'TCP'} 
2026-02-03 00:29:49.152624 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.41.224', 'destination_ip': '10.10.129.198', 'port': 6423, 'protocol': 'UDP'} 
2026-02-03 00:29:49.167460 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.54.74', 'destination_ip': '10.10.139.250', 'port': 20256, 'protocol': 'ICMP'} 
2026-02-03 00:29:49.244887 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.67.33', 'destination_ip': '10.10.189.161', 'port': 4057, 'protocol': 'TCP'} 
2026-02-03 00:29:49.284661 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.105.64', 'destination_ip': '10.10.210.152', 'port': 33011, 'protocol': 'UDP'} 
2026-02-03 00:29:49.451951 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.136.130', 'destination_ip': '10.10.124.7', 'port': 40612, 'protocol': 'UDP'} 
2026-02-03 00:29:49.663779 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.149.157', 'destination_ip': '10.10.194.161', 'port': 20712, 'protocol': 'ICMP'} 
2026-02-03 00:29:49.916460 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.114.196', 'destination_ip': '10.10.233.109', 'port': 39786, 'protocol': 'ICMP'} 
2026-02-03 00:29:49.928406 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.118.208', 'destination_ip': '10.10.76.191', 'port': 31121, 'protocol': 'ICMP'} 
2026-02-03 00:29:50.024565 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.208.94', 'destination_ip': '10.10.179.184', 'port': 38964, 'protocol': 'UDP'} 
2026-02-03 00:29:50.113341 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.41.8', 'destination_ip': '10.10.65.213', 'port': 13569, 'protocol': 'UDP'} 
2026-02-03 00:29:50.141778 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.86.115', 'destination_ip': '10.10.19.163', 'port': 42670, 'protocol': 'TCP'} 
2026-02-03 00:29:50.146294 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.62.80', 'destination_ip': '10.10.225.23', 'port': 792, 'protocol': 'TCP'} 
2026-02-03 00:29:50.155408 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.64.254', 'destination_ip': '10.10.101.228', 'port': 50062, 'protocol': 'TCP'} 
2026-02-03 00:29:50.172586 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.142.171', 'destination_ip': '10.10.29.22', 'port': 48133, 'protocol': 'UDP'} 
2026-02-03 00:29:50.251217 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.27.100', 'destination_ip': '10.10.89.37', 'port': 25786, 'protocol': 'UDP'} 
2026-02-03 00:29:50.290219 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.225.162', 'destination_ip': '10.10.122.186', 'port': 50415, 'protocol': 'ICMP'} 
2026-02-03 00:29:50.456271 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.241.140', 'destination_ip': '10.10.9.244', 'port': 8383, 'protocol': 'TCP'} 
2026-02-03 00:29:50.666823 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.48.251', 'destination_ip': '10.10.73.121', 'port': 7627, 'protocol': 'UDP'} 
2026-02-03 00:29:50.922439 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.70.124', 'destination_ip': '10.10.219.215', 'port': 6557, 'protocol': 'UDP'} 
2026-02-03 00:29:50.932842 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.74.220', 'destination_ip': '10.10.132.51', 'port': 50420, 'protocol': 'TCP'} 
2026-02-03 00:29:51.027475 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.13.13', 'destination_ip': '10.10.240.104', 'port': 3161, 'protocol': 'TCP'} 
2026-02-03 00:29:51.123158 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.167.195', 'destination_ip': '10.10.112.248', 'port': 5192, 'protocol': 'UDP'} 
2026-02-03 00:29:51.148708 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.251.197', 'destination_ip': '10.10.163.44', 'port': 38330, 'protocol': 'UDP'} 
2026-02-03 00:29:51.152786 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.76.101', 'destination_ip': '10.10.146.161', 'port': 14718, 'protocol': 'ICMP'} 
2026-02-03 00:29:51.160162 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.45.66', 'destination_ip': '10.10.104.118', 'port': 56804, 'protocol': 'UDP'} 
2026-02-03 00:29:51.176787 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.77.14', 'destination_ip': '10.10.130.31', 'port': 38912, 'protocol': 'UDP'} 
2026-02-03 00:29:51.256439 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.183.43', 'destination_ip': '10.10.64.220', 'port': 62352, 'protocol': 'TCP'} 
2026-02-03 00:29:51.294552 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.18.78', 'destination_ip': '10.10.176.195', 'port': 57482, 'protocol': 'UDP'} 
2026-02-03 00:29:51.463270 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.82.108', 'destination_ip': '10.10.239.210', 'port': 26096, 'protocol': 'TCP'} 
2026-02-03 00:29:51.671851 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.146.254', 'destination_ip': '10.10.128.119', 'port': 14990, 'protocol': 'UDP'} 
2026-02-03 00:29:51.926890 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.71.168', 'destination_ip': '10.10.182.73', 'port': 16260, 'protocol': 'ICMP'} 
2026-02-03 00:29:51.936458 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.242.12', 'destination_ip': '10.10.252.99', 'port': 49445, 'protocol': 'ICMP'} 
2026-02-03 00:29:52.031739 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.144.0', 'destination_ip': '10.10.197.225', 'port': 65330, 'protocol': 'TCP'} 
2026-02-03 00:29:52.127169 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.142.217', 'destination_ip': '10.10.120.105', 'port': 6789, 'protocol': 'ICMP'} 
2026-02-03 00:29:52.152953 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.217.175', 'destination_ip': '10.10.83.102', 'port': 39804, 'protocol': 'ICMP'} 
2026-02-03 00:29:52.157435 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.202.200', 'destination_ip': '10.10.114.127', 'port': 63676, 'protocol': 'UDP'} 
2026-02-03 00:29:52.163611 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.82.48', 'destination_ip': '10.10.132.55', 'port': 26958, 'protocol': 'TCP'} 
2026-02-03 00:29:52.180153 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.250.90', 'destination_ip': '10.10.195.98', 'port': 44034, 'protocol': 'ICMP'} 
2026-02-03 00:29:52.260611 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.158.140', 'destination_ip': '10.10.26.9', 'port': 46631, 'protocol': 'ICMP'} 
2026-02-03 00:29:52.299806 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.230.29', 'destination_ip': '10.10.50.13', 'port': 27129, 'protocol': 'UDP'} 
2026-02-03 00:29:52.469479 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.223.89', 'destination_ip': '10.10.201.217', 'port': 17083, 'protocol': 'ICMP'} 
2026-02-03 00:29:52.676481 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.144.54', 'destination_ip': '10.10.125.218', 'port': 15161, 'protocol': 'UDP'} 
2026-02-03 00:29:52.931248 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.15.132', 'destination_ip': '10.10.227.124', 'port': 33584, 'protocol': 'UDP'} 
2026-02-03 00:29:52.941388 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.13.38', 'destination_ip': '10.10.91.69', 'port': 8897, 'protocol': 'ICMP'} 
2026-02-03 00:29:53.035833 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.100.200', 'destination_ip': '10.10.120.202', 'port': 62952, 'protocol': 'UDP'} 
2026-02-03 00:29:53.133396 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.211.238', 'destination_ip': '10.10.138.133', 'port': 6489, 'protocol': 'TCP'} 
2026-02-03 00:29:53.157249 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.27.192', 'destination_ip': '10.10.55.214', 'port': 54923, 'protocol': 'TCP'} 
2026-02-03 00:29:53.162547 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.135.19', 'destination_ip': '10.10.15.254', 'port': 43548, 'protocol': 'ICMP'} 
2026-02-03 00:29:53.166868 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.106.153', 'destination_ip': '10.10.64.27', 'port': 60916, 'protocol': 'ICMP'} 
2026-02-03 00:29:53.184645 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.250.189', 'destination_ip': '10.10.188.159', 'port': 7287, 'protocol': 'ICMP'} 
2026-02-03 00:29:53.267777 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.201.0', 'destination_ip': '10.10.149.4', 'port': 3675, 'protocol': 'UDP'} 
